"zcta","pop","pop10k","ethwhite","ethblack","ethlatin","ethasian","ethother","medianincome","medianincome1k","incomeunder25k","incomeover100k","capincome","housevalue","housevalue100k","edunohs","eduhs","educollege","empexec","gini","iceinc","iceedu","iceeth","hoodzscore","hoodquint","hooddecile"
91934,477,0.0477,34.8008385744235,0,58.7002096436059,0,8.59538784067086,87628,87.628,0,24.6575342465753,32.8767123287671,272200,2.722,12.5,87.5,12.8205128205128,7.75681341719078,0.2564,0.246575342465753,0.00320512820512819,0.348008385744235,-0.336373003619095,"3","6"
91935,8387,0.8387,76.2131870752355,1.93156074877787,19.6136878502444,1.4904018123286,1.07308930487659,101336,101.336,11.0098432373314,50.5650747356908,38.3886255924171,616500,6.165,6.78203111344171,93.2179688865583,30.2919070092641,20.269464647669,0.3994,0.395552314983595,0.235098758958224,0.742816263264576,4.22172718099664,"5","9"
91941,31762,3.1762,64.7692210817959,7.92141552798942,17.2029469177004,4.47389962848687,10.3016182860021,71528,71.528,14.3115644020398,33.5499259746669,32.0776443493996,537000,5.37,6.9278200943054,93.0721799056946,40.9729778745013,21.3683017442227,0.4554,0.192383615726271,0.340451577801959,0.568478055538064,3.38264125691141,"4","8"
91942,38314,3.8314,63.3241112909119,5.85947695359399,18.1395834420838,6.68163073550138,11.3457221903221,52752,52.752,22.2599006903234,20.8368656897178,27.8369867990796,376000,3.76,9.05165883956976,90.9483411604302,33.6236933797909,20.3450435872005,0.4421,-0.0142303500060555,0.245720345402212,0.574646343373179,1.20608431519356,"4","7"
91945,25343,2.5343,37.4028331294638,10.8866353628221,41.6643649133883,5.29140196503966,8.31787870417867,50512,50.512,26.5387783923738,17.9122043074026,14.9229139696363,336700,3.367,16.6936790923825,83.3063209076175,14.9856626355816,12.7767036262479,0.4124,-0.0862657408497117,-0.017080164568009,0.265161977666417,-2.02385793077817,"2","4"
91948,43,0.0043,100,0,0,0,0,35179,35.179,46.1538461538462,0,0,NA,NA,0,100,0,0,0.2652,-0.461538461538462,0,1,-4.55564964431291,"1","2"
91950,60003,6.0003,10.2444877756112,3.83480825958702,64.7584287452294,19.1273769644851,3.66814992583704,37072,37.072,32.994370800799,10.5986320440651,6.36160038738575,307400,3.074,33.1676506933956,66.8323493066044,13.0275985170946,6.4380114327617,0.4403,-0.223957387567339,-0.20140052176301,0.064096795160242,-4.9935791521948,"1","2"
91962,1027,0.1027,95.3261927945472,0,4.67380720545277,0,0,75737,75.737,12.3260437375746,30.4174950298211,19.0854870775348,399200,3.992,1.30796670630202,98.692033293698,23.0677764565993,18.792599805258,0.3051,0.180914512922465,0.217598097502973,0.953261927945472,1.2110851873482,"4","7"
91963,1424,0.1424,17.2752808988764,0,81.1797752808989,0.702247191011236,1.68539325842697,36393,36.393,17.4311926605505,12.5382262996942,3.6697247706422,116100,1.161,51.078167115903,48.921832884097,9.97304582210243,4.49438202247191,0.3681,-0.0489296636085627,-0.411051212938005,0.172752808988764,-7.31159309511577,"1","1"
91977,58402,5.8402,36.4079997260368,11.7958289099688,40.8239443854662,7.38673333105031,6.20013013252971,61656,61.656,15.9226430298147,22.9922105828633,16.2986838571045,348400,3.484,17.4918954864094,82.5081045135906,19.8775317946302,13.1896167939454,0.3835,0.0706956755304862,0.0238563630822089,0.246121708160679,-1.2176035284637,"3","5"
91978,8871,0.8871,61.1205050163454,9.22105737797317,19.5806560703416,5.07270882651336,9.43523841731485,72579,72.579,13.9813581890812,30.5925432756325,21.1717709720373,342300,3.423,12.4284971398856,87.5715028601144,24.2503033454672,16.176304813437,0.3712,0.166111850865513,0.118218062055816,0.518994476383722,0.220931540328949,"3","6"
91980,359,0.0359,0,0,100,0,0,NA,NA,0,0,0,NA,NA,81.4432989690722,18.5567010309278,0,15.041782729805,NA,0,-0.814432989690722,0,-6.39002226664617,"1","1"
92003,3841,0.3841,64.7487633428795,4.58214006769071,21.4527466805519,7.34183806300443,3.74902369174694,77042,77.042,10.9550561797753,38.3426966292135,45.7865168539326,716100,7.161,7.21611721611722,92.7838827838828,41.978021978022,17.2611299140849,0.4765,0.273876404494382,0.347619047619048,0.601666232751888,4.8006458567777,"5","9"
92004,2847,0.2847,54.8647699332631,0,39.0937829293994,2.24798033017211,4.03933965577801,41064,41.064,35.3968253968254,8.88888888888889,21.1904761904762,257600,2.576,15.5450236966825,84.4549763033175,24.3127962085308,8.46505093080435,0.4179,-0.265079365079365,0.0876777251184834,0.548647699332631,-2.28290924720229,"2","4"
92007,11094,1.1094,76.2934919776456,0.243374797187669,14.963043086353,4.07427438254913,7.44546601766721,87857,87.857,13.6198271941792,44.724874943156,40.9049567985448,801500,8.015,7.22044728434505,92.779552715655,56.7156549520767,26.5188390120786,0.4722,0.311050477489768,0.494952076677316,0.760501171804579,6.79629505993503,"5","10"
92008,26343,2.6343,71.2257525718407,0.504877956193296,21.463007250503,3.72774551114148,5.86113958167255,62957,62.957,17.2092189041342,26.3205093713568,30.4546677428033,648400,6.484,7.8978530608042,92.1021469391958,37.5894557998249,21.2124663098356,0.4437,0.0911129046722267,0.296916027390207,0.707208746156474,3.22708273930004,"4","8"
92009,39781,3.9781,77.1700057816546,0.64352329001282,10.4497121741535,8.99172972021819,5.36939745104447,101170,101.17,11.142061281337,50.6488212514437,40.5869963992119,646300,6.463,2.71011752493234,97.2898824750677,60.5123642160679,26.3844548905256,0.4163,0.395067599701067,0.578022466911356,0.765264824916417,6.85177880785256,"5","10"
92010,14194,1.4194,77.6102578554319,0.838382415104974,10.4198957305904,8.46836691559814,4.95984218683951,87442,87.442,11.0346110904354,43.8034983252698,33.7179010048381,511000,5.11,2.22759272880109,97.7724072711989,48.0613638751707,25.313512751867,0.4084,0.327688872348344,0.458337711463697,0.767718754403269,4.82031432914575,"5","9"
92011,21982,2.1982,77.2950595942134,0.568647074879447,11.0726958420526,7.21044490947139,6.5599126558093,96329,96.329,13.5601011261779,47.7591358308435,42.6338772695932,688700,6.887,3.90609456860534,96.0939054313947,54.8312222295908,24.7429715221545,0.4502,0.341990347046656,0.509251276609855,0.76726412519334,6.54060777903036,"5","9"
92014,13333,1.3333,83.2295807395185,1.19252981324533,5.90264756618916,7.05767644191105,5.10012750318758,126901,126.901,7.8984485190409,59.7496473906911,54.7249647390691,1000001,10.00001,1.78214047460212,98.2178595253979,75.5074811779281,34.4558613965349,0.4999,0.518511988716502,0.73725340703326,0.820370509262732,11.3556664287341,"5","10"
92019,42914,4.2914,67.740131425642,3.08757048981684,20.6039986950645,3.20175234189309,10.0480029827096,75715,75.715,13.8620737551219,36.4678102646017,27.1616084450309,466300,4.663,10.9736924850645,89.0263075149355,28.0508681829298,17.1645616815025,0.4241,0.226057365094798,0.170771756978654,0.646525609358251,1.58859934956202,"4","7"
92020,56836,5.6836,55.6513477373496,5.18509395453586,28.7933703990429,3.94996129213879,11.1056372721515,49444,49.444,26.0313018242123,20.2788142620232,21.2582918739635,424000,4.24,20.6174601841744,79.3825398158256,21.6223024603241,11.775987050461,0.4482,-0.0575248756218905,0.0100484227614969,0.504662537828137,-1.26786149773918,"3","5"
92021,63397,6.3397,60.9192864015647,3.74623404892976,27.539158004322,3.05219489881225,9.01462214300361,52909,52.909,22.7720912761762,18.2740163395624,16.1517513381538,338400,3.384,17.8427842044249,82.1572157955751,15.7018474212564,11.9090808713346,0.4246,-0.0449807493661377,-0.0214093678316849,0.57173052352635,-1.95180325380299,"2","4"
92024,48214,4.8214,78.4087609408056,0.356742854772473,14.1908989090306,4.407433525532,4.66876840751649,88615,88.615,13.414764813029,44.524804457302,40.8336012000429,695300,6.953,6.55639183813639,93.4436081618636,54.0480210628738,26.6250466669432,0.4733,0.31110039644273,0.474916292247374,0.780520180860331,6.28358868660774,"5","9"
92025,47937,4.7937,39.8377036527109,2.05478023238834,52.5689968083109,4.08869975175751,2.53457663182928,45998,45.998,24.6755021177757,21.2324087990163,18.5544473288701,444700,4.447,29.6740813740673,70.3259186259327,23.1381106574687,11.473392160544,0.4747,-0.034430933187594,-0.0653597071659862,0.377829234203225,-1.95343693350222,"2","4"
92026,48713,4.8713,57.5082626814197,1.34871594851477,32.7735922648985,5.22858374561205,5.0007184940365,58196,58.196,17.7399399045543,24.4447062982384,24.6509161609615,392800,3.928,17.7270306675438,82.2729693324562,27.4942831187545,15.3963007821321,0.4549,0.0670476639368409,0.0976725245121072,0.56159546732905,-0.00716124390325086,"3","6"
92027,54956,5.4956,41.1529223378703,1.18640366838926,49.1738845621952,6.39784554916661,3.63017686876774,56857,56.857,20.0890678379697,22.9563201561737,18.3321132259639,364100,3.641,25.4239778973048,74.5760221026952,21.062222614114,12.7665768978819,0.4336,0.02867252318204,-0.0436175528319079,0.39966518669481,-1.59773648207933,"3","5"
92028,47278,4.7278,59.7677566732941,1.46579804560261,34.5001903633825,1.6244341977241,4.53699395067473,66508,66.508,15.8089125696294,29.8982804553161,31.4967304432066,502400,5.024,16.863539918295,83.136460081705,26.5224688855813,14.9202588942003,0.4405,0.140893678856866,0.0965892896728632,0.583019586276915,1.12865998636812,"4","7"
92029,20170,2.017,66.3956370847794,1.13039167079822,21.3386217154189,8.28458106098166,5.63212692117005,75304,75.304,14.7012009839386,39.3720156272609,35.2626248010418,546400,5.464,11.906269791007,88.093730208993,34.0862711983675,19.1472483886961,0.4676,0.246708146433222,0.221800014073605,0.652652454139812,2.90036625073465,"4","8"
92036,2733,0.2733,90.8891328210757,0.804976216611782,6.14709110867179,1.3172338090011,1.68313208927918,65670,65.67,19.3338748984565,26.4825345247766,36.7993501218522,350200,3.502,7.33007552199023,92.6699244780098,36.0728565082186,14.8188803512623,0.3857,0.0714865962632006,0.287427809862283,0.90084156604464,1.80555993735474,"4","7"
92037,43149,4.3149,71.5149829660015,0.78796727618253,9.24007508864632,15.2888827087534,5.93293007949199,96519,96.519,15.0198819134836,49.2047234606579,49.5842872635257,1000001,10.00001,1.58326889797121,98.4167311020288,73.2648477484444,28.3019305198266,0.5337,0.341848415471744,0.716815788504731,0.70727015689819,9.70572491974927,"5","10"
92040,41024,4.1024,73.5983814352574,1.85501170046802,18.5184282371295,1.22367394695788,7.91487909516381,65128,65.128,15.0014192449617,28.6829406755606,21.3738291229066,366400,3.664,11.0585052417991,88.9414947582009,17.2735129448014,13.4189742589704,0.3917,0.136815214305989,0.0621500770300229,0.717433697347894,-0.455049654746592,"3","6"
92054,42829,4.2829,49.1279273389526,2.82985827359966,39.2070793154171,4.27981040883513,8.19071190081487,51105,51.105,21.5276860050218,18.7855160565614,22.5716928769658,476700,4.767,20.0344453180576,79.9655546819424,21.7904077277322,11.924163534054,0.4586,-0.0274216994846042,0.0175596240967464,0.462980690653529,-0.83886862024396,"3","5"
92055,12107,1.2107,62.0632691831172,6.41777484100107,23.3996861319898,4.63368299330966,5.10448500867267,47197,47.197,22.8915662650602,10.8433734939759,0,NA,NA,0,100,10.850942318675,0.330387379202114,0.2841,-0.120481927710843,0.10850942318675,0.556454943421161,-3.35468461240748,"2","3"
92056,50765,5.0765,55.1502019107653,3.49059391312912,30.5446666010046,7.39879838471388,6.02974490298434,70057,70.057,13.9976926880185,26.4077349887381,32.3353293413174,398400,3.984,12.946335351848,87.053664648152,27.2380156907198,15.8790505269379,0.3782,0.124100423007197,0.142916803388718,0.516596079976362,1.20862537125369,"4","7"
92057,53061,5.3061,44.8559205442792,4.80390493959782,35.4026497804414,8.82380656225853,9.49661710107235,70256,70.256,12.7925746569814,29.4246512164188,27.0436988354664,380400,3.804,16.744021048275,83.255978951725,25.6392822301712,14.8319858276323,0.3848,0.166320765594373,0.0889526118189612,0.400520156046814,0.399325306905482,"3","6"
92058,44141,4.4141,41.9134138329444,8.67900591287012,36.8387666795043,5.55945719399198,11.7373870098095,49986,49.986,19.2588182765292,17.4430718856973,17.7332936448876,291700,2.917,13.7878930966097,86.2121069033903,18.4672773633015,8.27122176661154,0.3822,-0.0181574639083197,0.0467938426669185,0.332344079200743,-2.17568233976503,"2","4"
92059,1473,0.1473,18.0583842498303,0.407331975560081,37.9497623896809,6.58520027155465,37.8139850644942,92703,92.703,20.7228915662651,40,29.3975903614458,505600,5.056,23.3065442020666,76.6934557979334,15.4994259471871,10.3869653767821,0.4454,0.192771084337349,-0.0780711825487945,0.176510522742702,0.340841810993572,"3","6"
92060,212,0.0212,100,0,0,0,0,76250,76.25,0,40.6976744186046,62.7906976744186,776800,7.768,0,100,40.5714285714286,17.4528301886792,0.3345,0.406976744186047,0.405714285714286,1,6.48943420596442,"5","9"
92061,2678,0.2678,39.3203883495146,0.0746825989544436,44.8469006721434,0.112023898431665,17.1023151605676,51354,51.354,13.8987043580683,26.8551236749117,34.1578327444052,342100,3.421,26.6292134831461,73.3707865168539,25.8426966292135,11.1277072442121,0.589,0.129564193168433,-0.00786516853932586,0.392457057505601,-0.847948337053105,"3","5"
92064,47942,4.7942,68.7872846356014,1.31617370989946,16.5449918651704,9.17984230945726,8.09311251095073,94724,94.724,9.17946796553016,47.5896090920445,38.3539403022355,557400,5.574,6.48079074972025,93.5192092502797,44.8837498445854,23.9143131283634,0.4198,0.384101411265143,0.384029590948651,0.674711109257019,4.95667508321382,"5","9"
92065,36840,3.684,71.0477741585234,0.830618892508143,24.1232356134636,1.0043431053203,5.31216069489685,77594,77.594,12.14722883373,37.6232573954437,27.7456647398844,465000,4.65,12.9110169491525,87.0889830508475,23.3050847457627,16.4087947882736,0.4,0.254760285617137,0.103940677966102,0.702171552660152,1.25368438086892,"4","7"
92066,363,0.0363,80.9917355371901,0,19.0082644628099,0,0,41779,41.779,24.2424242424242,12.7272727272727,28.4848484848485,445100,4.451,7.16253443526171,92.8374655647383,19.2837465564738,0,0.3668,-0.115151515151515,0.121212121212121,0.809917355371901,-1.66040069236993,"3","5"
92067,7576,0.7576,89.0707497360085,0,5.64941921858501,2.44192185850053,4.71224920802534,148245,148.245,10.0400145507457,70.389232448163,67.4063295743907,1000001,10.00001,2.04949729311678,97.9505027068832,72.969837587007,23.9308342133052,0.5266,0.603492178974172,0.709203402938902,0.890707497360084,11.3044755227631,"5","10"
92069,45316,4.5316,42.7288374966899,2.50684085091358,43.0068849854356,9.25059581604731,4.3957983935034,53060,53.06,18.0103415628869,22.9844876556697,21.1710727550797,407800,4.078,24.3260940739932,75.6739059260068,22.7036269053076,13.5978462353253,0.4257,0.0497414609278276,-0.0162246716868566,0.402219966457763,-1.14913576944776,"3","5"
92070,1243,0.1243,61.3032984714401,0,9.73451327433628,1.52855993563958,34.1110217216412,51488,51.488,26.6666666666667,15.959595959596,18.5858585858586,406300,4.063,12.037037037037,87.962962962963,10.3009259259259,9.41271118262269,0.4278,-0.107070707070707,-0.0173611111111111,0.613032984714401,-1.78454079622392,"2","4"
92071,53302,5.3302,74.1773291808938,1.3489174890248,16.5397170837867,3.22314359686316,8.93962703088064,69828,69.828,14.3097734557505,29.559406747433,22.8065409898408,350400,3.504,10.344036039138,89.655963960862,20.0424665002439,16.7535927357322,0.361,0.152496332916825,0.0969843046110585,0.72828411691869,0.239660385719182,"3","6"
92075,12083,1.2083,75.2544897790284,2.85525117934288,17.7522138541753,3.64147976495903,0.918646031614665,84893,84.893,12.9182879377432,43.1128404669261,46.011673151751,974200,9.742,6.37554585152838,93.6244541484716,55.796943231441,25.2089712819664,0.4937,0.301945525291829,0.494213973799127,0.723992385996855,7.63930309406454,"5","10"
92078,41589,4.1589,61.4537497896078,2.60164947462069,25.7544062131814,6.89364976315853,5.92945249945899,58367,58.367,19.8461045206797,27.5472907983328,29.1888425777493,435600,4.356,10.8971364926526,89.1028635073474,36.2770811626487,17.4324941691313,0.4625,0.0770118627765309,0.253799446699961,0.588521003149871,1.49203207467797,"4","7"
92081,27927,2.7927,64.6256311096788,3.15823396712859,22.7450137859419,5.16704264690085,7.52676621190962,60818,60.818,15.8470474346563,25.188770571152,25.3727008712488,437000,4.37,10.8939886055056,89.1060113944944,31.0100633619083,19.028180613743,0.4089,0.0934172313649564,0.201160747564027,0.614673971425502,1.23039990826318,"4","7"
92082,19420,1.942,59.9021627188466,0.937178166838311,25.7569515962925,6.10195674562307,9.25849639546859,77264,77.264,11.2559618441971,39.1096979332273,31.0492845786963,514700,5.147,13.985687616677,86.014312383323,28.9670192906036,15.9268795056643,0.3911,0.278537360890302,0.149813316739266,0.589649845520082,1.84659944599024,"4","7"
92083,36247,3.6247,29.5252020856898,1.85118768449803,62.457582696499,4.01964300493834,3.53960327751262,48118,48.118,18.5495806610755,15.2738036507153,13.4484459792797,308600,3.086,34.9112147331732,65.0887852668268,11.5255993594273,8.04756255690126,0.3849,-0.0327577701036014,-0.233856153737459,0.276740144011918,-3.97317443290153,"2","3"
92084,46982,4.6982,48.5611510791367,2.29236728960027,42.6312204674131,3.4332297475629,5.66812821931804,52293,52.293,17.3120728929385,21.9023952509146,24.0077310692345,463000,4.63,24.0600992589571,75.9399007410429,22.2958732748657,11.5767740836916,0.4373,0.0459032235797612,-0.0176422598409137,0.462687837895364,-0.977447551993983,"3","5"
92086,1188,0.1188,70.7070707070707,4.96632996632997,8.75420875420875,3.78787878787879,19.023569023569,38828,38.828,29.3279022403259,7.33197556008147,30.5498981670061,215300,2.153,12.2115384615385,87.7884615384615,15.3846153846154,7.57575757575758,0.4434,-0.219959266802444,0.0317307692307692,0.657407407407407,-2.31853871259475,"2","4"
92091,1040,0.104,92.4038461538462,0,3.55769230769231,4.03846153846154,0,96932,96.932,15.4875717017208,49.5219885277247,49.9043977055449,915100,9.151,0.840336134453782,99.1596638655462,81.6326530612245,22.5,0.5763,0.340344168260038,0.807923169267707,0.924038461538462,9.25325307701055,"5","10"
92101,33886,3.3886,58.9092840701175,9.0892994156879,21.3037832733282,7.50752523165909,5.82541462550906,52602,52.602,31.1408458272879,24.8911816862808,19.2702455800957,508100,5.081,9.20684402564738,90.7931559743526,48.3155620106982,30.0153455704421,0.5575,-0.0624966414100704,0.391087179850508,0.498199846544296,2.89893276949314,"4","8"
92102,42715,4.2715,18.6702563502283,11.4105115299075,62.165515626829,5.15509774084045,4.6494205782512,39258,39.258,30.7492233220143,11.1046889675601,11.6899067986417,330200,3.302,32.7404199373574,67.2595800626426,19.117590193728,10.8135315462952,0.4407,-0.196445343544542,-0.136228297436294,0.0725974482032073,-3.64888333812763,"2","3"
92103,30324,3.0324,78.8979026513653,2.00171481334916,10.2855823769951,5.61271600052764,5.62590687244427,58292,58.292,20.0626232169779,27.194711817233,31.9030499826047,581900,5.819,4.72839744828919,95.2716025517108,57.5681422772086,34.9162379633294,0.4882,0.0713208860025513,0.528397448289194,0.768961878380161,5.46316647072257,"5","9"
92104,43714,4.3714,46.3489957450702,9.08404630095622,35.0528434826371,5.17454362446813,7.36148602278446,46888,46.888,26.360974641457,17.3887152002382,18.2323457892909,456700,4.567,13.2978226333987,86.7021773666012,35.6197240133321,22.0821704717024,0.4537,-0.089722594412188,0.223219013799333,0.37264949444114,0.70554900162898,"3","6"
92105,65746,6.5746,12.6076111094211,13.1612569585982,53.9759072795303,18.2718340279257,3.46637057767773,35564,35.564,35.127099747287,8.81026708289976,9.94499777017987,309300,3.093,36.8663115499545,63.1336884500455,13.6780563856048,7.7160587716363,0.4328,-0.263168326643873,-0.231882551643497,-0.00553645849177135,-4.8709224589214,"1","2"
92106,19217,1.9217,80.751418015299,2.50819586824166,10.7561013685799,2.77878961336317,5.62522766300671,82762,82.762,12.1056782334385,40.7728706624606,44.2297581493165,874300,8.743,4.72434856568468,95.2756514343153,52.3080491765252,24.5980121767185,0.4658,0.286671924290221,0.475837006108405,0.782432221470573,6.90571103227226,"5","10"
92107,27264,2.7264,83.5277288732394,2.29606807511737,9.44102112676056,2.19336854460094,4.33171948356808,60673,60.673,16.6110436893204,25.0227548543689,26.6459344660194,683700,6.837,3.89673886471422,96.1032611352858,51.6550139343862,29.0162852112676,0.4362,0.0841171116504855,0.477582750696719,0.812316607981221,4.76331487323055,"5","9"
92108,17828,1.7828,62.0260264752075,6.9721785954678,16.1936280008975,10.7078752524119,7.81355171640117,63826,63.826,15.85427902717,24.0052915437061,22.1125470642108,317500,3.175,3.33436965645888,96.6656303435411,55.4406964091404,32.5162665470047,0.3769,0.0815101251653608,0.521063267526815,0.550538478797397,3.63800416314634,"4","8"
92109,44095,4.4095,83.3087651661186,1.30853838303663,9.7494046944098,3.42669236874929,3.79181313074045,63474,63.474,19.1554822312391,28.0331742988362,26.2941989566148,707900,7.079,3.73782817699988,96.2621718230001,60.5694564279551,33.4731829005556,0.4499,0.0887769206759709,0.568316282509553,0.82000226783082,5.84846777435127,"5","9"
92110,26673,2.6673,65.2345068046339,3.31046376485585,21.1637236156413,6.4522175983204,6.8158812282083,56166,56.166,22.4563349043526,26.06043803715,24.6834858146197,484000,4.84,5.51764025448236,94.4823597455176,46.5876229034124,22.0147714917707,0.4534,0.0360410313279734,0.4106998264893,0.619240430397781,2.58830792452748,"4","8"
92111,44737,4.4737,44.9225473321859,4.57786619576637,27.4582560296846,18.1661711782194,8.20573574446208,56641,56.641,19.2302978306165,22.4659884789803,25.3033459982841,423600,4.236,14.6399324060835,85.3600675939165,32.5490705836475,17.7861725193911,0.4178,0.0323569064836377,0.17909138177564,0.403446811364195,0.770118505031614,"3","6"
92113,55206,5.5206,10.4970474223816,14.9422164257508,70.4669782270043,2.94533202912727,1.82588849038148,28437,28.437,42.7273478153135,6.60774758404229,3.02304451969935,301700,3.017,49.0174830226846,50.9825169773154,5.65669700910273,3.140962938811,0.4508,-0.361196002312712,-0.433607860135819,-0.044451690033692,-7.35506632121906,"1","1"
92114,66461,6.6461,8.264997517341,22.8269210514437,40.2205804908142,22.5380298220009,8.86835888716691,54614,54.614,21.8439063668258,19.0429631333755,11.054235923391,319400,3.194,25.2325,74.7675,13.8925,9.67936082815486,0.4012,-0.0280094323345028,-0.1134,-0.145619235341027,-3.0152546120719,"2","3"
92115,59978,5.9978,44.2312181133082,11.197439060989,26.2763013104805,14.1085064523659,7.35936510053686,43567,43.567,29.5951515151515,16.7951515151515,16.1115151515152,399500,3.995,19.1577698695136,80.8422301304864,28.6289567334707,15.115542365534,0.459,-0.128,0.0947118686395705,0.330337790523192,-1.20427109690966,"3","5"
92116,31847,3.1847,58.7402267089522,7.15295004239018,26.4797312148711,3.33783401890288,7.81863283825792,51117,51.117,22.344075480946,18.2146795735817,22.2276681779194,474000,4.74,8.25781281749096,91.742187182509,41.1468281383346,28.0403177693346,0.4637,-0.0412939590736429,0.328890153208437,0.51587276666562,2.38123645431581,"4","7"
92117,52612,5.2612,64.2914164069034,1.69162928609443,19.4480346688968,10.4976051091006,7.47358017182392,64690,64.69,17.7996204564255,26.1690428689601,28.4463043160917,469500,4.695,11.4799222797927,88.5200777202073,36.3854706390328,22.3162016270052,0.4062,0.0836942241253467,0.249055483592401,0.625997871208089,2.27384538452333,"4","7"
92118,18838,1.8838,79.068903280603,1.31117953073575,14.3592738082599,2.61174222316594,5.03238135683194,93777,93.777,12.88285867813,45.4997313272434,41.7517463729178,1000001,10.00001,2.40609443354955,97.5939055664504,57.9725448785639,21.5362565028135,0.4421,0.326168726491134,0.555664504450143,0.777577237498673,7.62057546502757,"5","10"
92119,23772,2.3772,69.5482079757698,2.23372034326098,17.8108699310113,4.49268046441191,11.3663133097762,70536,70.536,15.4320342701912,34.0403301640372,34.6149827604221,444800,4.448,5.6480555392128,94.3519444607872,40.9013355297994,23.2879017331314,0.3885,0.18608295893846,0.352532799905866,0.673144876325088,3.40180543744854,"4","8"
92120,26430,2.643,70.798335225123,3.1063185773742,16.6212637154748,6.43586833144154,5.29322739311389,79958,79.958,13.4496234867982,37.5274044419026,38.4615384615385,488800,4.888,5.43501270110076,94.5649872988992,46.0044453852667,24.8543321982596,0.4357,0.240777809551044,0.40569432684166,0.676920166477488,4.53129416433534,"5","9"
92121,4398,0.4398,49.6134606639382,1.38699408822192,13.6653024101864,30.3319690768531,9.6862210095498,102391,102.391,14.094387755102,51.4030612244898,29.5918367346939,585400,5.854,0.972006220839813,99.0279937791602,77.2161741835148,41.8599363346976,0.4013,0.373086734693878,0.76244167962675,0.482264665757162,8.41534705926472,"5","10"
92122,44768,4.4768,58.8165654038599,1.47650107219442,8.53958184417441,28.033416726233,5.85686204431737,72671,72.671,21.7076035336772,34.330797119951,33.9069601184701,586700,5.867,2.35286000137998,97.64713999862,70.6996481059822,35.3980521801287,0.4885,0.126231935862738,0.683467881046022,0.573400643316655,6.91895616555569,"5","10"
92123,27565,2.7565,51.6089243606022,8.40195900598585,16.8220569562851,14.9319789588246,13.879920188645,69962,69.962,14.4151163923249,31.0898996785819,24.8563358332522,429300,4.293,6.84670977558007,93.1532902244199,32.8750747160789,20.3228732087792,0.3729,0.166747832862569,0.260283649404988,0.432069653546164,1.90335695822319,"4","7"
92124,31360,3.136,61.1798469387755,7.6594387755102,13.5076530612245,10.9438775510204,12.5542091836735,76449,76.449,8.34406386814319,33.0758004978968,28.8522619967379,544200,5.442,3.66695647726692,96.3330435227331,46.0185137830512,21.7219387755102,0.3752,0.247317366297536,0.423515573057843,0.535204081632653,3.80430406294033,"4","8"
92126,76373,7.6373,30.9376350280858,3.84298115826274,15.5814227541147,43.7091642334333,10.2457674832729,81266,81.266,9.27132186902901,36.1212437033177,22.2077470904985,408000,4.08,9.94490467319355,90.0550953268065,38.2932339767728,22.4922420227044,0.3489,0.268499218342887,0.283483293035792,0.270946538698231,2.28545548575514,"4","7"
92127,39425,3.9425,54.6201648700063,3.2720355104629,8.47939124920736,28.0456563094483,10.1179454660748,117016,117.016,6.97856360506963,58.3633234235644,37.2085745579721,640500,6.405,3.36845466155811,96.6315453384419,64.2760217113665,29.1135066582118,0.4038,0.513847598184948,0.609075670498084,0.513481293595434,7.3450979966878,"5","10"
92128,47934,4.7934,62.4671423206909,2.93737222013602,10.1910960904577,20.6283640005007,7.13063796052906,89657,89.657,9.09183569462848,43.4614208541433,41.1731729691163,518000,5.18,4.22787636620049,95.7721236337995,54.9300740392526,27.7590019610297,0.3954,0.343695851595148,0.507021976730521,0.595297701005549,5.88419016419454,"5","9"
92129,52942,5.2942,52.2156322012769,3.44150202107967,9.72762645914397,29.1394356087794,10.0581768728042,106153,106.153,8.4302155751592,55.3367996728399,33.6799672839867,594800,5.948,4.88874594310108,95.1112540568989,55.8843308675185,29.0374371954214,0.3622,0.469065840976807,0.509955849244174,0.487741301801972,6.20553884130873,"5","9"
92130,47527,4.7527,64.2182338460244,0.610179476928904,7.81029730468997,23.8012077345509,6.82138573863278,124229,124.229,8.99517076860418,62.157444580206,41.5604817594694,850500,8.505,2.85835067637877,97.1416493236212,77.4226066597295,34.1763629095041,0.4239,0.531622738116018,0.745642559833507,0.636080543690955,9.83304155412718,"5","10"
92131,34073,3.4073,62.9325272209667,2.52399260411469,7.95057670296129,20.3915123411499,11.3315528424266,127009,127.009,5.16156462585034,64.8809523809524,41.6666666666667,658800,6.588,2.37535064700027,97.6246493529997,64.0032576237445,32.6446159715904,0.3591,0.59719387755102,0.616279069767442,0.60408534616852,8.28928309449625,"5","10"
92132,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,-8.92200563937678,"1","1"
92134,30,0.003,70,0,0,30,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0.7,-8.92200563937678,"1","1"
92135,793,0.0793,63.6822194199243,6.68348045397226,18.5372005044136,7.3139974779319,5.67465321563682,NA,NA,0,0,0,NA,NA,0,100,27.9187817258883,0,NA,0,0.279187817258883,0.569987389659521,-2.16255667942549,"2","4"
